,日期,成交量,持仓量,结算价,kaipan,zuigao,zuidi,shoupan,shijian,2_junxian,16_junxian,8_junxian,32_junxian,64_junxian,256_junxian,128_junxian,512_junxian,1024_junxian,0_dif,0_dea,0_macd,1_dif,1_dea,1_macd
87,20131227,117688.0,67242.0,19290.0,19010.0,19435.0,19010.0,19315.0,8,19147.5,18855.3125,18909.375,18737.96875,18883.04688,,,,,75.71411,32.1526,87.12302,-53.87396,-139.73196,171.716
88,20131230,55840.0,63224.0,19180.0,19165.0,19295.0,19065.0,19195.0,8,19255.0,18880.3125,18960.0,18753.4375,18874.0625,,,,,92.89537,44.30116,97.18842,-36.73492,-128.89017,184.3105
89,20131231,55936.0,73520.0,19275.0,19240.0,19375.0,19190.0,19345.0,8,19270.0,18913.125,19022.5,18776.09375,18867.42188,,,,,117.26364,58.89365,116.73997,-15.11149,-116.91346,203.60394
90,20140102,51938.0,75032.0,19380.0,19360.0,19450.0,19305.0,19385.0,8,19365.0,18949.375,19090.625,18806.25,18861.25,,,,,138.21013,74.75695,126.90637,5.76754,-103.99967,219.53443
91,20140103,22286.0,72976.0,19330.0,19375.0,19380.0,19305.0,19325.0,8,19355.0,18981.5625,19156.875,18834.84375,18852.89062,,,,,148.25984,89.45753,117.60462,21.69814,-90.76833,224.93292
92,20140106,29350.0,75696.0,19305.0,19295.0,19375.0,19250.0,19280.0,8,19302.5,19010.625,19211.875,18857.65625,18842.8125,,,,,150.85422,101.73686,98.23471,33.83383,-77.65231,222.97228
93,20140107,33890.0,82910.0,19405.0,19290.0,19510.0,19260.0,19495.0,8,19387.5,19053.75,19290.0,18885.15625,18835.9375,,,,,168.31872,115.05324,106.53097,53.56201,-63.84028,234.80457
94,20140108,93818.0,82798.0,19635.0,19500.0,19810.0,19425.0,19760.0,8,19627.5,19115.0,19387.5,18921.09375,18831.48438,,,,,201.22317,132.28722,137.87189,82.06533,-48.48179,261.09424
95,20140109,49294.0,72942.0,19705.0,19670.0,19770.0,19660.0,19695.0,8,19727.5,19172.1875,19435.0,18957.1875,18826.79688,,,,,219.52468,149.73471,139.57994,104.30393,-32.39908,273.40602
96,20140110,109556.0,70162.0,19760.0,19690.0,19955.0,19585.0,19625.0,8,19660.0,19224.375,19488.75,18989.21875,18820.9375,,,,,225.77772,164.94332,121.66882,120.718,-16.2815,273.999
97,20140113,60360.0,75824.0,19745.0,19610.0,19850.0,19600.0,19760.0,8,19692.5,19281.5625,19540.625,19026.875,18833.67188,,,,,238.8731,179.72927,118.28765,140.59034,0.23133,280.71802
98,20140114,40160.0,75444.0,19830.0,19805.0,19900.0,19720.0,19885.0,8,19822.5,19346.875,19603.125,19066.71875,18847.89062,,,,,256.38231,195.05988,122.64486,163.04157,17.36925,291.34465
99,20140115,22944.0,74502.0,19820.0,19860.0,19890.0,19755.0,19845.0,8,19865.0,19412.5,19668.125,19102.8125,18861.79688,,,,,263.98774,208.84545,110.28457,180.73451,34.56559,292.33783
100,20140116,24316.0,71256.0,19790.0,19895.0,19925.0,19735.0,19770.0,8,19807.5,19470.625,19729.375,19133.59375,18877.42188,,,,,260.95509,219.26738,83.37543,192.68233,51.20946,282.94574
101,20140117,43040.0,76396.0,19860.0,19840.0,19950.0,19760.0,19860.0,8,19815.0,19532.5,19775.0,19168.90625,18894.45312,,,,,262.78473,227.97085,69.62776,206.48163,67.5539,277.85546
102,20140120,23610.0,74524.0,19825.0,19840.0,19900.0,19775.0,19810.0,8,19835.0,19584.375,19781.25,19201.71875,18910.85938,,,,,257.2349,233.82366,46.82249,215.96137,83.17574,265.57126
103,20140121,35064.0,74982.0,19790.0,19815.0,19850.0,19710.0,19810.0,8,19810.0,19615.3125,19795.625,19235.3125,18927.42188,,,,,249.9553,237.04999,25.81062,223.70166,97.96794,251.46743
104,20140122,18082.0,75580.0,19830.0,19895.0,19900.0,19800.0,19805.0,8,19807.5,19653.4375,19818.125,19266.875,18944.92188,,,,,241.00455,237.8409,6.3273,229.66736,111.83104,235.67264
105,20140123,18072.0,77336.0,19785.0,19790.0,19825.0,19750.0,19775.0,8,19790.0,19680.3125,19820.0,19296.71875,18963.125,,,,,228.8522,236.04316,-14.38192,232.98743,124.58434,216.80618
106,20140124,24806.0,80594.0,19830.0,19750.0,19890.0,19720.0,19850.0,8,19812.5,19709.375,19815.625,19329.375,18982.73438,,,,,222.70603,233.37574,-21.3394,238.39309,136.56421,203.65776
107,20140127,22200.0,75078.0,19840.0,19840.0,19885.0,19805.0,19810.0,8,19830.0,19739.6875,19811.25,19360.625,19002.73438,,,,,212.16182,229.13295,-33.94227,240.76839,147.53307,186.47063
